EPA_PM2.5,time_hourly,PM2.5,Temperature,Humidity,HR,device_id
10.000,2019-09-06 07:00:00,10.300,26.262,99.000,7,08BEAC028772
12.000,2019-09-06 08:00:00,13.300,30.830,73.100,8,08BEAC028770
12.000,2019-09-06 08:00:00,12.300,29.630,86.400,8,08BEAC028772
10.000,2019-09-06 09:00:00,7.800,32.683,63.600,9,08BEAC028770
10.000,2019-09-06 09:00:00,7.667,30.299,74.444,9,08BEAC028772
18.000,2019-09-06 10:00:00,5.556,32.648,59.111,10,08BEAC028770
18.000,2019-09-06 10:00:00,5.700,30.933,66.300,10,08BEAC028772
12.000,2019-09-06 11:00:00,5.600,30.219,65.500,11,08BEAC028770
12.000,2019-09-06 11:00:00,5.500,29.394,70.000,11,08BEAC028772
12.000,2019-09-06 12:00:00,6.400,29.780,69.700,12,08BEAC028770
12.000,2019-09-06 12:00:00,5.556,29.438,72.667,12,08BEAC028772
2.000,2019-09-06 13:00:00,6.000,29.339,72.778,13,08BEAC028770
2.000,2019-09-06 13:00:00,5.900,28.983,75.300,13,08BEAC028772
4.000,2019-09-06 14:00:00,7.800,28.642,76.300,14,08BEAC028770
4.000,2019-09-06 14:00:00,7.400,28.730,77.200,14,08BEAC028772
5.000,2019-09-06 15:00:00,11.200,28.254,78.700,15,08BEAC028770
5.000,2019-09-06 15:00:00,10.100,28.317,79.500,15,08BEAC028772
10.000,2019-09-06 16:00:00,24.333,27.510,82.556,16,08BEAC028770
10.000,2019-09-06 16:00:00,22.700,27.622,82.600,16,08BEAC028772
15.000,2019-09-06 17:00:00,27.600,27.435,82.700,17,08BEAC028770
15.000,2019-09-06 17:00:00,25.300,27.247,84.400,17,08BEAC028772
22.000,2019-09-06 18:00:00,21.800,26.986,83.800,18,08BEAC028770
22.000,2019-09-06 18:00:00,19.500,26.919,85.250,18,08BEAC028772
16.000,2019-09-06 19:00:00,21.900,25.384,86.300,19,08BEAC028770
16.000,2019-09-06 19:00:00,9.200,25.559,86.900,19,08BEAC028772
11.000,2019-09-06 20:00:00,8.000,24.026,94.889,20,08BEAC028770
11.000,2019-09-06 20:00:00,6.500,24.110,96.300,20,08BEAC028772
5.000,2019-09-06 23:00:00,9.300,24.846,92.400,23,08BEAC028770
5.000,2019-09-06 23:00:00,8.111,24.830,94.000,23,08BEAC028772
6.000,2019-09-07 00:00:00,7.500,24.872,93.300,0,08BEAC028770
6.000,2019-09-07 00:00:00,6.100,24.834,94.800,0,08BEAC028772
4.000,2019-09-07 01:00:00,6.800,24.987,92.800,1,08BEAC028770
4.000,2019-09-07 01:00:00,5.900,25.011,94.600,1,08BEAC028772
4.000,2019-09-07 03:00:00,6.700,23.748,98.900,3,08BEAC028770
4.000,2019-09-07 03:00:00,5.600,23.747,99.000,3,08BEAC028772
2.000,2019-09-07 04:00:00,7.300,23.459,100.000,4,08BEAC028770
2.000,2019-09-07 04:00:00,6.600,23.247,100.000,4,08BEAC028772
3.000,2019-09-07 08:00:00,26.000,26.973,89.400,8,08BEAC028770
3.000,2019-09-07 08:00:00,18.400,26.310,93.900,8,08BEAC028772
6.000,2019-09-07 09:00:00,17.600,31.183,71.800,9,08BEAC028770
6.000,2019-09-07 09:00:00,15.600,30.330,74.000,9,08BEAC028772
13.000,2019-09-07 11:00:00,9.600,31.516,62.800,11,08BEAC028770
13.000,2019-09-07 11:00:00,9.200,30.347,66.000,11,08BEAC028772
9.000,2019-09-07 12:00:00,11.000,30.966,64.333,12,08BEAC028770
9.000,2019-09-07 12:00:00,10.100,29.908,67.100,12,08BEAC028772
2.000,2019-09-07 13:00:00,12.900,31.219,64.700,13,08BEAC028770
2.000,2019-09-07 13:00:00,11.600,30.994,65.600,13,08BEAC028772
5.000,2019-09-07 14:00:00,13.889,31.478,64.889,14,08BEAC028770
5.000,2019-09-07 14:00:00,12.600,31.094,66.900,14,08BEAC028772
11.000,2019-09-07 16:00:00,9.800,29.419,72.400,16,08BEAC028770
11.000,2019-09-07 16:00:00,8.778,28.410,76.889,16,08BEAC028772
7.000,2019-09-07 17:00:00,11.300,28.419,76.400,17,08BEAC028770
7.000,2019-09-07 17:00:00,10.100,27.959,79.400,17,08BEAC028772
8.000,2019-09-07 18:00:00,11.556,27.398,78.444,18,08BEAC028770
8.000,2019-09-07 18:00:00,10.400,27.197,81.500,18,08BEAC028772
9.000,2019-09-07 19:00:00,13.300,27.335,80.700,19,08BEAC028770
9.000,2019-09-07 19:00:00,11.700,27.223,83.200,19,08BEAC028772
8.000,2019-09-07 20:00:00,12.300,27.348,82.300,20,08BEAC028770
8.000,2019-09-07 20:00:00,11.400,27.298,84.000,20,08BEAC028772
3.000,2019-09-07 21:00:00,14.900,27.072,83.900,21,08BEAC028770
3.000,2019-09-07 21:00:00,13.700,27.035,85.100,21,08BEAC028772
5.000,2019-09-07 22:00:00,15.800,27.096,84.600,22,08BEAC028770
5.000,2019-09-07 22:00:00,14.778,27.067,85.778,22,08BEAC028772
9.000,2019-09-07 23:00:00,16.000,26.983,85.444,23,08BEAC028770
9.000,2019-09-07 23:00:00,14.500,26.922,87.000,23,08BEAC028772
17.000,2019-09-08 00:00:00,11.400,26.786,86.300,0,08BEAC028770
17.000,2019-09-08 00:00:00,10.100,26.761,87.900,0,08BEAC028772
13.000,2019-09-08 02:00:00,38.800,26.110,89.100,2,08BEAC028770
13.000,2019-09-08 02:00:00,22.100,26.210,90.500,2,08BEAC028772
3.000,2019-09-08 03:00:00,39.889,25.734,92.556,3,08BEAC028770
3.000,2019-09-08 03:00:00,24.556,25.762,93.889,3,08BEAC028772
12.000,2019-09-08 04:00:00,38.600,25.548,91.600,4,08BEAC028770
12.000,2019-09-08 04:00:00,20.500,25.560,93.400,4,08BEAC028772
